"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","4001","4003","4005","4013","4015","4017","4025","6029","6037","6071","8001","8005","8013","8031","8033","8035","8041","8059","8067","8069","8083","8101","8113","8123","15007","20199","30033","30071","32009","35001","35005","35006","35009","35013","35015","35019","35025","35029","35031","35033","35035","35039","35041","35043","35045","35049","35053","35055","35057","35061","36029","40017","48017","48069","48109","48117","48141","48243","48303","48369","48371","48375","48381","48421","48435","48443","49019","49037"
"181",2020-05-19,35006,158.06498285793,104,3.52680979709863,NA,NA,9.673694126,2.27270266743,1.6148412306,16.321879152,0.7654130616,NA,NA,3.3661064855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.935020454,NA,NA,NA,NA,NA,1.015645399,NA,NA,107.59707126,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53188182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9707272018,NA,NA,NA,NA,NA,NA
"182",2020-05-20,35006,172.7376352685,110,3.52575574053638,NA,NA,9.656600166,1.96155845487,2.1132074026,20.406974896,0.973080432,NA,NA,3.61773113763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0457631275,NA,NA,NA,NA,NA,1.051825636,NA,NA,116.030731296,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567164174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3129985459,NA,NA,NA,NA,NA,NA
"183",2020-05-21,35006,166.08207447354,109,3.57700942595388,NA,NA,8.7340692012,2.39555160674,1.791789216,20.322880295,NA,NA,NA,3.37670428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71112033,NA,NA,NA,NA,NA,1.103644621,NA,NA,108.906513232,NA,NA,NA,NA,2.3889237624,NA,NA,NA,NA,0.50479704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8460808892,NA,NA,NA,NA,NA,NA
"184",2020-05-22,35006,190.875540560688,118,3.69465905275343,NA,NA,6.966352029,2.409984192,1.804444209,19.704882769,NA,NA,NA,3.60850100854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.343288411,NA,NA,NA,NA,NA,1.098639451,NA,NA,137.311507901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161423556948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4665170332,NA,NA,NA,NA,NA,NA
"185",2020-05-23,35006,190.5269479601,118,3.37412974409628,NA,NA,9.476713728,3.44210319,2.2956047354,21.325605315,NA,NA,NA,5.010648566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9909686377,NA,NA,NA,NA,NA,1.428861845,NA,NA,127.613975093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.94246685,NA,NA,NA,NA,NA,NA
"186",2020-05-24,35006,154.44425979842,125,3.09240667725559,NA,NA,6.3610415203,2.32020267993,1.55599677,14.5926138429,NA,NA,NA,4.05423991189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5768486291,NA,NA,NA,NA,NA,1.665168531,NA,NA,101.69401021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2773229217,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3468147816,NA,NA,NA,NA,NA,NA
"187",2020-05-25,35006,143.30782851831,125,3.1652159664895,NA,NA,5.4560375032,1.6659496,1.1145496998,14.1596577208,NA,NA,NA,2.12907596411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2112645419,NA,NA,NA,NA,NA,1.11764707,NA,NA,96.16624605,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589704748,NA,NA,0.2649085125,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.432787108,NA,NA,NA,NA,NA,NA
"188",2020-05-26,35006,162.6151557182,125,3.61720080445637,NA,NA,5.0232338816,2.782579968,0.9749205772,14.4375721326,NA,NA,NA,1.811651953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2894988348,NA,NA,NA,NA,NA,1.0495627,NA,NA,118.789768851,NA,NA,NA,NA,1.94957984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.50678698,NA,NA,NA,NA,NA,NA
"189",2020-05-27,35006,186.2130323379,129,3.52557735360858,NA,NA,10.39168546,2.7142952323,2.5639951491,21.63143147,NA,2.287533525,NA,3.950257766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8528779,NA,NA,NA,NA,NA,1.4507772,NA,NA,122.335762608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0344160275,NA,NA,NA,NA,NA,NA
"190",2020-05-28,35006,192.60191270553,131,3.51469542482866,NA,NA,11.030506452,2.43868859793,2.656808308,25.95379968,NA,2.54943216,NA,5.412149804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6686156556,NA,NA,NA,NA,NA,1.15299336,NA,NA,122.835389229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027737248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.875792211,NA,NA,NA,NA,NA,NA
"191",2020-05-29,35006,171.28916666663,132,3.70120754291764,NA,NA,8.0327000391,2.55232573793,2.1869795643,18.965903726,NA,NA,NA,3.5921244733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4354382688,NA,NA,NA,NA,NA,1.37299776,NA,NA,114.265570584,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91298144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9721450732,NA,NA,NA,NA,NA,NA
"192",2020-05-30,35006,206.79446733562,134,3.2068946016636,NA,NA,10.535704722,2.77532399892,3.3110091015,29.222296604,1.0085059889,3.298232483,NA,5.921199248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.836010611,NA,NA,NA,NA,NA,1.36229024,NA,NA,120.337385992,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99358968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1929186663,NA,NA,NA,NA,NA,NA
"193",2020-05-31,35006,179.29557640012,136,2.85380693751876,NA,NA,8.376994369,3.01682216,2.337283872,23.625891534,NA,2.49448346,NA,4.50103882842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3383056645,NA,NA,NA,NA,NA,1.61637932,NA,NA,106.48887018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.195534468,NA,NA,0.292789365,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0111831792,NA,NA,NA,NA,NA,NA
"194",2020-06-01,35006,184.54309408505,138,3.45703432296866,NA,NA,7.7789119752,2.45992972896,1.400559008,20.081092131,NA,NA,NA,1.80843363249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0308601465,NA,NA,NA,NA,NA,1.65034964,NA,NA,126.379065682,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36553326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5883588809,NA,NA,NA,NA,NA,NA
"195",2020-06-03,35006,226.06778519458,141,3.63540704428629,NA,NA,10.8779104977,3.16013803398,2.920983075,32.605751471,NA,3.121108354,NA,5.528469516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.127589308,NA,NA,NA,NA,NA,1.4145811,NA,NA,144.762203672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5490501669,NA,NA,NA,NA,NA,NA
"196",2020-06-04,35006,230.87137417,142,3.59416030743352,NA,NA,13.964119824,3.07527101442,2.9663376057,32.922564675,NA,NA,NA,4.54047086318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.788243417,NA,NA,NA,NA,NA,1.361015,NA,NA,148.372924284,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.195207968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6852195187,NA,NA,NA,NA,NA,NA
"197",2020-06-05,35006,240.18295636763,146,3.74078610911114,NA,NA,10.7178650313,4.131712168,3.0280127714,35.09181394,NA,NA,NA,5.41585550113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.532723731,NA,NA,NA,NA,NA,1.29171148,NA,NA,155.8741016,NA,NA,NA,NA,2.8739305368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.225229608,NA,NA,NA,NA,NA,NA
"198",2020-06-06,35006,249.68243301668,153,3.33923727535554,NA,NA,10.9062073836,4.96638010128,3.5838690852,36.93711424,1.110481632,NA,NA,6.990942504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6638360102,NA,NA,NA,NA,NA,1.82905986,NA,NA,148.290503104,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.373076978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0309621184,NA,NA,NA,NA,NA,NA
"199",2020-06-07,35006,204.27399155792,160,3.22295362759187,NA,NA,9.5607021006,5.35201165008,2.9962800717,32.135529614,NA,NA,NA,5.31675450184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7985474173,NA,NA,NA,NA,NA,1.95674568,NA,NA,115.320728012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.573204378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2634881324,NA,NA,NA,NA,NA,NA
"200",2020-06-08,35006,212.94134299724,162,3.46996563215914,NA,NA,9.785383732,3.156686952,2.2908259788,31.622685558,NA,NA,NA,3.05596166554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5932952275,NA,NA,NA,NA,NA,1.65775404,NA,NA,141.153128571,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16329708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4623241924,NA,NA,NA,NA,NA,NA
"201",2020-06-09,35006,244.62586313127,162,3.44658263343396,NA,NA,12.528470024,4.57403473,3.572650354,34.064982294,NA,NA,NA,5.65502022107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8195812352,NA,NA,NA,NA,NA,1.43671602,NA,NA,158.170858107,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.255539148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.548010998,NA,NA,NA,NA,NA,NA
"202",2020-06-10,35006,328.57590771397,163,3.65329599874464,NA,NA,14.668969525,7.41479041737,6.042510209,53.994875544,1.441368576,NA,NA,7.625960192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2434363534,NA,NA,NA,NA,NA,1.02345414,NA,NA,212.65487607,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.229195166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2364715212,NA,NA,NA,NA,NA,NA
"203",2020-06-11,35006,259.62979952039,165,3.58826943077437,NA,NA,11.7351117979,6.25844994114,3.4107129102,42.6666672,1.1393430048,NA,NA,5.10129067015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03714551,NA,NA,NA,NA,NA,1.3953489,NA,NA,161.108880588,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.259259258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5175897402,NA,NA,NA,NA,NA,NA
"204",2020-06-12,35006,240.1284649656,173,3.65346560022538,NA,NA,11.3946963352,3.890120938,3.595132788,33.296186487,1.05579792,NA,NA,6.853359708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6897945992,NA,NA,NA,NA,NA,1.20901636,NA,NA,155.030029753,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07755098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0367790972,NA,NA,NA,NA,NA,NA
"205",2020-04-25,35033,2.679304848503,NA,2.67501293263572,NA,NA,NA,0.080346533113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13715269,NA,NA,NA,NA,0.08516031776,NA,NA,NA,NA,NA,NA,NA,0.33050425863,NA,NA,NA,NA,NA,NA,NA,NA,1.780891929,NA,NA,NA,NA,NA,NA,0.26524912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2020-04-27,35033,2.14078754299,NA,2.65755191263161,NA,NA,NA,0.08532931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16936934539,NA,NA,NA,NA,NA,NA,NA,NA,1.7060130626,NA,NA,NA,NA,NA,NA,0.180075825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2020-04-30,35033,2.23989210486,NA,3.80732883475062,NA,NA,NA,0.173967766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13838331176,NA,0.2119377351,NA,NA,NA,NA,NA,NA,1.625151024,NA,NA,NA,NA,NA,NA,NA,NA,0.090452268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2020-05-03,35033,0.93271784403,NA,2.1679357559235,NA,NA,NA,0.094267558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20140384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077232504,NA,0.26565850103,NA,0.144529501,NA,0.14962594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2020-05-06,35033,2.18788854855,NA,3.20884582406307,NA,NA,NA,0.103462136,NA,NA,NA,NA,NA,NA,0.374600398,NA,NA,0.60181825921,NA,NA,0.16871281422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511984296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21836494812,NA,0.208945697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2020-05-10,35033,0.95673589015,NA,3.29676889611503,NA,NA,NA,0.23033123442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14999013446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34286704127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1421189,NA,0.09142858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2020-05-13,35033,3.48758141883,NA,3.31541745810253,NA,NA,NA,0.1559238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13261336352,NA,NA,NA,NA,NA,NA,NA,0.34780297671,NA,NA,NA,NA,NA,NA,NA,NA,2.6920851496,NA,NA,NA,NA,NA,NA,0.159156129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2020-05-14,35033,2.103653787243,NA,3.04379591105118,NA,NA,NA,0.160721274693,NA,NA,NA,NA,NA,NA,0.377204852,NA,NA,0.80205047478,NA,NA,0.18966345877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27518445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227096782,NA,0.071732495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2020-05-15,35033,2.51176955833,NA,3.8333325414377,NA,NA,NA,0.1981776,NA,NA,NA,NA,NA,NA,0.52524323721,NA,NA,NA,NA,NA,0.227414272,NA,NA,NA,NA,0.17535827218,NA,NA,NA,NA,NA,NA,NA,0.59452070324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344586897,NA,0.285629418,NA,0.1608391587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2020-05-25,35033,6.131484009146,NA,2.34416830843624,NA,NA,NA,0.291541172006,NA,NA,NA,NA,NA,NA,NA,0.57103740705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38191964479,NA,NA,NA,NA,NA,NA,NA,NA,4.4521404081,NA,NA,NA,NA,NA,NA,0.23484539,NA,0.1999999872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2020-05-27,35033,3.07145166871,NA,2.70186656891343,NA,NA,NA,0.25446337,NA,1.27243681785,NA,NA,NA,NA,0.364404952,NA,NA,NA,NA,NA,0.25043408712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55912935114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2663485706,NA,0.10423452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2020-06-01,35033,3.13808778232,NA,3.59609493305097,NA,NA,NA,0.245992032,NA,1.36142986491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274707174,NA,NA,NA,NA,0.132983676,NA,NA,NA,NA,NA,NA,NA,0.648761935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27915384141,NA,0.195059259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2020-06-04,35033,2.652631262238,NA,3.86791385095255,NA,NA,NA,0.274576444758,NA,NA,NA,NA,NA,NA,0.50785948928,NA,NA,NA,NA,NA,0.323960472,NA,NA,NA,NA,NA,NA,0.6033792,NA,NA,NA,NA,NA,0.5088787347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2528668863,NA,0.1811100352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2020-06-10,35033,3.08876506074,NA,3.90272701387958,NA,NA,NA,0.468297123,NA,NA,NA,NA,NA,NA,NA,0.58656439622,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2264570161,NA,NA,NA,NA,NA,NA,NA,0.82269000146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37044148946,NA,0.3709391743,NA,0.2433758602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2020-04-22,35001,211.501925866,571,3.45613733860741,NA,NA,NA,NA,NA,11.230149225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3.96554631,NA,NA,NA,0.21983914,NA,NA,29.856078848,NA,NA,0.353256035,NA,131.01733755,3.609656176,14.66163507,3.46831518,0.554557152,2.97874018,9.586815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2020-04-23,35001,217.253372225,600,3.44363237413894,NA,NA,NA,NA,NA,13.175275621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55362056,NA,NA,NA,0.35101404,NA,NA,31.455082845,NA,NA,0.50211326,NA,129.38673867,4.551209634,15.18746112,4.28902631,0.645287955,2.71867219,10.43787002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2020-04-24,35001,254.104043345,618,3.54563602578654,NA,NA,NA,NA,NA,15.11627894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,0.84570598,NA,NA,49.02318036,NA,NA,0.582053352,NA,142.77897818,5.864365257,14.98918924,4.60778424,0.646133671,2.74747473,11.51868883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884210565
"222",2020-04-25,35001,241.4474337372,637,3.35697881179812,NA,NA,NA,NA,NA,13.308261714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15335989,NA,NA,NA,1.49622168,NA,NA,50.755414734,NA,NA,0.548837232,NA,134.7224787,4.0125349002,15.03758515,4.54148487,0.519083967,2.39769439,9.95447651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2020-04-27,35001,251.008332626,661,3.43923751716164,NA,NA,NA,NA,NA,12.12667617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30721633,NA,NA,NA,1.97131142,NA,NA,43.332740262,NA,NA,0.894921188,NA,144.9720464,4.797986572,15.10636135,5.32361973,0.807387902,3.31089458,11.7867162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.270454522
"224",2020-04-28,35001,260.402947185,703,3.48895639198061,NA,NA,NA,NA,NA,14.482799321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89071032,NA,NA,NA,1.065217426,NA,NA,47.996493265,NA,NA,0.72177777,NA,147.47195628,6.238833224,16.30981268,4.274322,0.792276925,3.09367305,11.5516275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513447424,NA,NA,NA,NA
"225",2020-05-04,35001,327.745694557,904,3.53447453135075,NA,NA,NA,NA,NA,14.220391825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310577648,10.32610722,NA,NA,NA,2.1957672,NA,NA,69.668979072,NA,NA,1.95961368,NA,173.10187938,9.998641272,18.28717344,7.22188456,1.22292996,4.02123888,15.21051042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-05-07,35001,374.461693562,968,3.5934945044802,NA,NA,NA,NA,NA,24.53531608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58640894,NA,NA,NA,2.10777615,NA,NA,95.835707808,NA,NA,2.018771248,NA,180.73753131,10.718012726,19.24463888,4.96934274,0.78023412,3.77039264,16.15756092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2020-05-09,35001,389.593621327,1004,3.56059135015134,NA,NA,NA,NA,NA,23.415626745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.93503646,NA,NA,NA,2.0761245,NA,NA,110.635896336,NA,NA,1.659670128,NA,185.28593616,11.697732728,18.61656671,4.85289742,0.8476518,3.51151422,15.05896812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-05-11,35001,382.442256857,1038,3.51138837910935,NA,NA,NA,NA,NA,18.614503566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282885425,12.71196144,NA,NA,NA,2.16216225,NA,NA,94.14091758,NA,NA,2.19047612,NA,190.66011184,13.006162596,17.97456522,6.76671592,1.28329292,4.31343278,18.3350692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-05-14,35001,430.65197194,1095,3.60299441083381,NA,NA,NA,NA,NA,29.894978907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.467329576,15.23549472,NA,NA,NA,2.53695947,NA,NA,126.063799385,NA,NA,1.78294581,NA,193.35522846,13.828387588,19.4888111,5.7708936,0.965161274,3.52611654,17.73586551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2020-05-16,35001,494.607752348,1138,3.58543753463727,NA,NA,NA,NA,NA,28.55147722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37530864,15.68895848,NA,NA,NA,2.59378462,NA,NA,170.094971997,NA,NA,1.722222236,NA,206.09761155,18.978889567,21.13734168,7.10526285,0.716853918,3.76219945,17.78287014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-05-17,35001,411.169479996934,1153,3.33459084104373,NA,NA,NA,NA,NA,30.681400225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31540698,11.19309744,NA,NA,NA,2.79470886,NA,NA,124.306073832,NA,NA,2.777953989,NA,181.89959109,12.1046694804,17.5870848,6.62946435,1.18651687,3.70285313,15.83018255,0.160476400534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
