"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","36061","2110","10003","15001","15003","15009","25019","26099","26115","26147","26163","27137","34001","34003","34005","34007","34009","34011","34013","34015","34017","34019","34021","34023","34025","34027","34029","34031","34033","34035","34037","34039","34041","36019","36029","36033","36063","36071","36087","36089","36105","39043","39095","39123","42017","42029","42045","42077","42089","42091","42095","42101","42103","50011"
"60",2020-05-01,34017,5478.69530975893,14329,2.05815476803107,2300.877553681,NA,NA,NA,NA,NA,NA,NA,0.021104323716,NA,NA,NA,NA,871.615115622,NA,NA,NA,NA,969.255126672,NA,NA,NA,NA,234.780962008,NA,74.727662964,NA,474.692159795,NA,NA,NA,552.50837428,NA,NA,0.217250413215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2020-05-02,34017,4844.5032389269,14567,2.76589530625999,1898.6500794209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898.863688116,NA,NA,NA,NA,928.307661672,NA,NA,NA,NA,202.231119825,NA,NA,NA,453.650919108,NA,NA,NA,462.799770785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-05-03,34017,4541.10096056419,14924,1.62553162782762,2002.4970748743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.666737225,NA,NA,NA,NA,824.61560715,NA,NA,NA,NA,151.535195988,NA,NA,NA,387.628400988,NA,NA,NA,402.03694628,NA,0,0.120998058888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2020-05-04,34017,5823.62677859992,15036,2.63883333761511,2482.766472903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929.43471426,NA,NA,NA,NA,970.578952623,NA,NA,NA,NA,255.110741076,NA,77.0369535,NA,536.703774197,NA,NA,NA,571.56804086,NA,0.06012211392,0.367007067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2020-05-05,34017,6319.912034112,15229,2.701321028598,2769.027120054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966.274160349,NA,NA,NA,NA,1079.941415736,NA,NA,NA,NA,277.601147575,NA,NA,NA,601.459801338,NA,NA,NA,625.209377445,NA,0.030303,0.368708615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-06,34017,6024.54007129587,15294,1.80415260479984,2516.1241302795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.372564525,NA,NA,NA,NA,1050.689591256,NA,NA,NA,NA,269.16953212,NA,87.081972756,NA,576.527652198,NA,NA,NA,606.448092624,NA,NA,0.12653553737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"66",2020-05-07,34017,5705.17475944219,16207,2.74644780799797,2126.66403556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.82155154,NA,NA,NA,NA,1071.60360304,NA,NA,NA,NA,282.744950396,NA,90.26888526,NA,569.05640319,NA,NA,NA,621.75337736,NA,0,0.261953096187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2020-05-08,34017,5906.02967309013,16420,2.31427635914527,2254.8954305794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965.88001058,NA,NA,NA,NA,1113.6166888,NA,NA,NA,NA,279.25871559,NA,92.230406865,NA,566.840125965,NA,NA,NA,633.039421952,NA,NA,0.268872758727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-05-09,34017,5933.013682867,16411,2.24544997243624,2777.737320743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.098916096,NA,NA,NA,NA,1022.47545564,NA,NA,NA,NA,210.342197,NA,NA,NA,488.455448976,NA,NA,NA,545.904344412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-05-10,34017,5507.214898298,16544,2.37335235588799,2580.146652636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.976985644,NA,NA,NA,NA,900.636970002,NA,NA,NA,NA,177.4032536,NA,NA,NA,465.487517776,NA,NA,NA,487.5285162,NA,0.03500244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2020-05-11,34017,6100.00315072,16805,2.09539541224805,2560.628861904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.83911261,NA,NA,NA,NA,1017.691653656,NA,NA,NA,NA,270.542945382,NA,87.348596754,NA,592.668355006,NA,NA,NA,624.283625408,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2020-05-12,34017,6154.32609930487,16677,1.73136942045598,2594.995505956,NA,NA,NA,NA,NA,NA,NA,0.029673043143,NA,NA,NA,NA,909.758565505,NA,NA,NA,NA,1074.092803602,NA,NA,NA,NA,290.32735536,NA,87.28173858,NA,569.576109802,NA,NA,NA,627.401859256,NA,NA,0.86248820073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2020-05-13,34017,6450.559358622,16444,2.65988443450675,2784.376153802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979.671467907,NA,NA,NA,NA,1109.009926595,NA,NA,NA,NA,291.980013636,NA,90.89256462,NA,573.157441892,NA,NA,NA,621.47179017,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2020-05-14,34017,6643.655648516,16570,2.55575802922144,2839.664598088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.680383163,NA,NA,NA,NA,1117.307389743,NA,NA,NA,NA,299.236343022,NA,91.975729815,NA,646.163614935,NA,NA,NA,645.197564115,NA,0,0.430025635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2020-05-15,34017,6905.3693687,17006,2.98328049401506,2907.553746678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043.13382712,NA,NA,NA,NA,1210.586045496,NA,NA,NA,NA,308.226735448,NA,92.4849776,NA,637.658748924,NA,NA,NA,705.006445887,NA,NA,0.718841547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2020-05-16,34017,6223.1710590138,17003,2.95869618323105,2503.9009350768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055.696848096,NA,NA,NA,NA,1142.859759042,NA,NA,NA,NA,254.574712558,NA,83.363276808,NA,594.721347,NA,NA,NA,587.293592235,NA,0,0.760588198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"76",2020-05-17,34017,5506.42235426203,17441,2.29990264437983,2377.3273127955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914.198670198,NA,NA,NA,NA,974.224105545,NA,NA,NA,NA,189.394379224,NA,NA,NA,538.106517147,NA,NA,NA,512.79810263,NA,NA,0.320957321466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05230940106
"77",2020-05-18,34017,6143.99256781407,17430,2.83471637426884,2206.16386153707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.702654585,NA,NA,NA,NA,1169.876555358,NA,NA,NA,NA,311.859394704,NA,92.331006558,NA,657.952439031,NA,NA,NA,682.106656041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2020-05-19,34017,7236.220626346,17597,2.87783580939768,3127.961277801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071.35461048,NA,NA,NA,NA,1216.130432777,NA,NA,NA,NA,339.975787853,NA,97.104145944,NA,644.350674591,NA,NA,NA,739.3436969,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2020-05-20,34017,6725.08500671108,17774,2.91357112738042,2515.3173108224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101.045972774,NA,NA,NA,NA,1272.517734195,NA,NA,NA,NA,319.892283848,NA,97.835706556,NA,677.573662491,NA,NA,NA,740.59477544,NA,NA,0.307560584682,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-05-21,34017,7027.04298401377,17759,2.9264540360902,2699.1196738848,NA,NA,NA,NA,NA,NA,NA,0.031016872848,NA,NA,NA,NA,1098.4443588,NA,NA,NA,NA,1335.490461129,NA,NA,NA,NA,330.535854024,NA,95.69971292,NA,705.908006858,NA,NA,NA,760.820314511,NA,NA,0.941936622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05164839212
"81",2020-05-22,34017,7260.3064539169,17746,3.10979707947991,2852.327771804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151.05325901,NA,NA,NA,NA,1298.369574534,NA,NA,NA,NA,348.99947299,NA,99.216417072,NA,737.220965743,NA,NA,NA,772.63471715,NA,NA,0.484275613896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2020-05-23,34017,6039.1681431304,17821,2.35098881351571,2517.9314008064,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,948.868250096,NA,NA,NA,NA,1145.113653243,NA,NA,NA,NA,236.633765487,NA,NA,NA,588.049811698,NA,NA,NA,602.5712618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2020-05-24,34017,5501.6033883693,17740,2.8960740860853,2213.67540561315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979.142503657,NA,NA,NA,NA,1009.564906222,NA,NA,NA,NA,229.60979378,NA,NA,NA,571.459871232,NA,NA,NA,497.970170048,NA,NA,0.180737817146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2020-05-25,34017,5784.276654413,17742,2.79373547821292,2556.445027424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.46385044,NA,NA,NA,NA,996.84025595,NA,NA,NA,NA,227.386603132,NA,NA,NA,553.413356463,NA,NA,NA,517.839503284,NA,0,0.88805772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2020-05-26,34017,7382.03195411573,17784,3.00480624756399,3132.436641828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126.57244312,NA,NA,NA,NA,1254.38378461,NA,NA,NA,NA,336.07914486,NA,101.892441224,NA,717.112848804,NA,NA,NA,712.73594511,NA,0.122531409,0.69617315073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2020-05-27,34017,7320.08141695562,17448,3.06557331324544,2799.2059999564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147.920963084,NA,NA,NA,NA,1342.310921046,NA,NA,NA,NA,361.507815942,NA,110.00392625,NA,762.87378944,NA,NA,NA,795.846640346,NA,0.04093571391,0.348598899306,NA,NA,NA,NA,NA,NA,0.021826278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87",2020-05-28,34017,7277.14828052998,17499,2.9375183877073,2768.23926770787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.38526267,NA,NA,NA,NA,1330.63590484,NA,NA,NA,NA,359.834621055,NA,106.892151577,NA,731.01291408,NA,NA,NA,785.66288912,NA,0.08209292182,0.353069953236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05010660506
"88",2020-05-29,34017,7432.99949256781,17751,3.09942193445255,2873.607985998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.094951456,NA,NA,NA,NA,1367.577722054,NA,NA,NA,NA,359.970395708,NA,103.996664445,NA,705.264773112,NA,NA,NA,831.62522715,NA,0.159649126,0.70212351881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2020-05-30,34017,7119.7260006159,17746,3.15977825970259,2971.1755771429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.855225478,NA,NA,NA,NA,1314.077175256,NA,NA,NA,NA,275.18551158,NA,NA,NA,685.28196666,NA,NA,NA,694.964046852,NA,NA,0.186497647004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2020-05-31,34017,6923.070251505,17584,2.84068897675352,3130.906355241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081.460912742,NA,NA,NA,NA,1157.39469228,NA,NA,NA,NA,251.410296258,84.633681896,NA,NA,602.666073618,NA,NA,NA,613.642334976,NA,NA,0.955904494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"91",2020-06-01,34017,7897.71490175576,17618,3.08148802563802,3353.9977310535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.014081842,NA,NA,NA,NA,1355.63807479,NA,NA,NA,NA,359.975213104,94.51965915,NA,NA,743.220710315,NA,NA,NA,811.782181056,NA,0,0.553114000802,0.01413644446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2020-06-02,34017,8263.16574949316,17634,3.06269692782769,3594.75632334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1225.217572065,NA,NA,NA,NA,1376.52271164,NA,NA,NA,NA,365.84476656,NA,110.780142795,NA,766.381447713,NA,NA,NA,823.02905409,NA,0.08389716186,0.549834128298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2020-06-03,34017,8020.21134072493,17660,2.98951951266792,3448.901156416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212.792471684,NA,NA,NA,NA,1342.790362782,NA,NA,NA,NA,359.134065454,NA,106.852414666,NA,736.841288386,NA,NA,NA,811.757270075,NA,0.04091507193,1.10139619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2020-06-04,34017,8083.48122283964,17676,3.09870548494,3470.557020732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208.79252304,NA,NA,NA,NA,1391.090046318,NA,NA,NA,NA,372.735718803,NA,105.306661502,NA,753.812519511,NA,NA,NA,780.77021136,NA,NA,0.365765613759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05075595988
"95",2020-06-05,34017,7801.5559781514,17670,3.10088461441002,3048.4472924334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202.80492772,NA,NA,NA,NA,1449.583433865,NA,NA,NA,NA,380.080461248,NA,110.759610097,NA,787.39592428,NA,NA,NA,822.484328508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2020-06-06,34017,7712.63587854747,17706,3.1998165252862,3128.07886388347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170.25669064,NA,NA,NA,NA,1412.260731315,NA,NA,NA,NA,307.840086021,81.098553216,101.485908774,NA,740.218123833,NA,NA,NA,771.396920865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2020-06-07,34017,7932.0609915862,17698,2.97769010482671,3946.36997575,NA,NA,NA,NA,NA,NA,0.116033132127,0,NA,NA,NA,NA,1070.988220354,NA,NA,NA,NA,1208.12852512,NA,NA,NA,NA,281.075991482,112.465997028,NA,NA,677.451938856,NA,NA,NA,635.422399136,NA,0.04191072807,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2020-06-08,34017,8302.88671589474,17774,3.11977754406428,3420.777269384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259.207116974,NA,NA,NA,NA,1425.226327569,NA,NA,NA,NA,355.883761168,117.417976408,122.867049234,NA,823.398393972,NA,NA,NA,777.65856651,NA,0.243668091,0.192797624971,0.01378895977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2020-06-09,34017,8764.86344363696,17765,3.18530151182853,3809.950425075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.296755515,NA,NA,NA,NA,1470.083891157,NA,NA,NA,NA,382.390996374,98.058818586,106.908866733,NA,799.29485031,NA,NA,NA,858.300572228,NA,NA,0.578267658965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"100",2020-06-10,34017,8859.54255506164,17824,3.18496407486216,3844.801966572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276.73941388,NA,NA,NA,NA,1467.518049294,NA,NA,NA,NA,402.010211504,111.562203582,114.28808486,NA,796.896420454,NA,NA,NA,844.575725268,NA,0,1.15047964764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2020-06-11,34017,8618.35271951598,17824,3.02501202370918,3869.490088646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221.326069544,NA,NA,NA,NA,1394.006773203,NA,NA,NA,NA,390.827597316,NA,116.7834087,NA,808.901849605,NA,NA,NA,815.715588153,NA,0.08145579494,1.168851883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05103667104
"102",2020-06-12,34017,8331.21524608631,17903,3.32460846024435,3327.7704905447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311.477132966,NA,NA,NA,NA,1516.104403005,NA,NA,NA,NA,385.403973626,NA,118.48,NA,818.179320641,NA,NA,NA,853.208263852,NA,NA,0.59166145161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2020-04-22,34023,7280.09933891567,8678,1.62329001076048,3831.417673174,NA,NA,NA,NA,NA,NA,NA,NA,0.04534945245,NA,NA,NA,NA,31.91599969,NA,NA,NA,410.374266014,NA,464.293830049,18.033684648,235.5838155,NA,403.028604975,70.947561992,137.777889988,NA,NA,411.6768603,NA,1264.11532086,NA,NA,0.82861131322,NA,NA,NA,NA,NA,NA,NA,NA,0.00825808,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05161288
"104",2020-04-23,34023,7318.082304415,9134,1.3480655562529,3599.376671033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.82138535,31.787405547,NA,NA,NA,429.951809298,NA,479.65475592,18.665746632,235.03187022,NA,405.161057762,72.553278996,143.552782852,NA,NA,416.3586397,NA,1289.3860132,NA,0.0451128,0.701201904,NA,0.034573201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"105",2020-04-24,34023,7019.02095348446,9376,1.23359936353501,3630.669901179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.239447395,NA,472.608237405,17.156955348,241.9996161,NA,401.58523022,NA,128.176003282,NA,NA,436.85941299,NA,1287.5413903,NA,0.02261188251,0.97253628095,NA,0.189611102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2020-04-25,34023,8153.28553505777,9644,2.50014835580357,4770.775646765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.656596757,NA,390.399542071,15.665960144,246.741903342,NA,456.279351488,NA,122.361582358,NA,NA,471.25175349,NA,1309.9521328,NA,0.0233754005,0.177690442275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2020-04-26,34023,4900.81586119975,10200,0.895512912739251,2563.885682672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.65385024,NA,249.397384335,11.962625967,177.521342657,NA,325.76146942,NA,83.49637044,NA,NA,338.44178184,NA,894.594862872,NA,NA,0.100490756747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2020-04-27,34023,6834.84753849114,10312,1.2105934459998,3298.938611904,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,34.784934915,NA,NA,NA,425.201487417,NA,464.835487508,20.316359104,239.733953395,NA,420.805329951,60.286803775,139.649324412,NA,NA,448.4019917,NA,1281.32118788,NA,0,0.57206653014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2020-04-28,34023,8228.86832550263,10587,2.14977574563545,4168.466026336,NA,NA,NA,NA,NA,NA,NA,0.040904605,NA,NA,NA,NA,NA,40.349850097,NA,NA,NA,487.3854227,NA,567.025007409,25.632802863,282.147110271,NA,479.070735097,NA,165.235326199,NA,NA,502.884558,NA,1509.99192124,NA,0.05181346445,0.58684722118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2020-04-30,34023,8177.26066831072,11144,1.22624091208051,4095.943298109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.05304064,NA,NA,NA,496.746377776,NA,566.060489982,24.574203948,312.94032871,NA,465.86606592,NA,154.86424471,NA,NA,523.66990644,NA,1492.84308944,NA,0.026004715,0.623675999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04994192172
"111",2020-05-01,34023,8945.51409046237,11356,2.56356330765211,4661.417015794,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.48506035,NA,583.015428884,24.745974408,331.407043658,NA,504.577928681,NA,162.300038835,NA,NA,571.11966345,NA,1582.8898746,NA,0.076992351,0.217250413215,NA,0.10156627415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160252764
"112",2020-05-02,34023,9658.69336532842,11595,3.02404535052886,5405.262426817,NA,NA,NA,NA,NA,NA,NA,0.022429406418,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.266398607,NA,531.653328535,23.038736251,352.41758972,NA,546.661893702,NA,148.93345233,NA,NA,600.22023996,NA,1579.21687,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2020-05-03,34023,8102.746144189,11958,2.04478491136902,4466.300682984,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.326393736,NA,370.63873392,18.293160288,312.132385551,NA,526.590337644,NA,155.800981636,NA,NA,535.37113776,NA,1371.92933307,NA,NA,0.3629976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2020-05-04,34023,9081.65610608881,12126,2.66338023757559,4234.073759136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.804607283,NA,NA,NA,530.999968905,NA,607.1506728,29.10053718,405.182231352,NA,592.411873534,86.2583349,238.133372031,NA,NA,611.07980375,NA,1694.7269276,NA,0,0.73401761781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2020-05-05,34023,10223.019615771,12475,2.94046201598199,5271.199289161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.340725066,NA,NA,NA,597.526197576,NA,637.954597246,27.143893688,423.739530537,NA,580.198156752,NA,198.243887088,NA,NA,642.38587126,NA,1787.67295065,NA,NA,0.614516747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"116",2020-05-06,34023,9629.104903163,12548,1.45722229511284,4480.134877209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.172880451,54.706785166,NA,NA,NA,596.42947332,NA,644.63307654,28.079373403,420.294806372,NA,544.290077265,90.986989556,199.657510416,NA,NA,611.13839615,NA,1711.31529096,NA,0,1.265366355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2020-05-07,34023,10141.1144598661,12674,3.02206801319193,5098.32652848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.58396661,NA,NA,NA,599.77457192,NA,705.256907818,31.620644922,428.72910473,NA,585.7233246,NA,197.785311855,NA,NA,650.7733071,NA,1779.74843768,NA,0.08965515,1.70269900113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2020-05-08,34023,10028.477001508,12869,2.47338354320535,4964.542808136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.202301952,NA,697.65548868,30.597556968,472.382295514,NA,590.306276048,NA,194.879868559,NA,NA,658.2305912,NA,1818.71432197,NA,0.15887424,0.806618241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2020-05-09,34023,10924.894596082,13000,2.62864167338857,6340.123998516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.04644283,NA,542.305121831,23.75642676,445.095021517,NA,589.01446556,NA,162.714368468,NA,NA,666.3839338,NA,1654.60875636,NA,NA,0.84606044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2020-05-10,34023,10380.752450575,13144,3.09768379935448,5844.409568856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.020645069,NA,472.660822656,25.637902792,444.687260193,NA,648.72520396,NA,202.997160828,NA,NA,664.75765467,NA,1631.0996696,NA,0.03500244,0.72155951104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
