"38",2020-05-29,22067,101.139184968,116,4.11267594901608,NA,1.631313077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.99999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.363539875,NA,NA,NA,NA,6.652726612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.176919984,NA,NA,NA,NA,NA,6.31468544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2020-05-30,22067,111.205879907,116,4.00586024035574,NA,1.437352242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.956834584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.249618982,NA,NA,NA,NA,6.668124375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.098475304,NA,NA,NA,NA,NA,6.79547442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2020-05-31,22067,84.046847333,117,3.84905999600642,NA,1.067915691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72067042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.469471274,NA,NA,NA,NA,4.995547524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0283749,NA,NA,NA,NA,NA,4.764867524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2020-06-01,22067,103.432707463,117,4.00988017675079,NA,1.233623127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.281725806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.253313667,NA,NA,NA,NA,6.95381868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.536774791,NA,NA,NA,NA,NA,6.173451392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2020-06-02,22067,104.222117811,117,4.01558786551373,NA,1.32577912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7216494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.30084834,NA,NA,NA,NA,7.400957616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.464033795,NA,NA,NA,NA,NA,7.00884954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2020-06-03,22067,101.787917435,126,3.99235220888322,NA,1.40311808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.105263495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.712610192,NA,NA,NA,NA,7.67857146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.299862248,NA,NA,NA,NA,NA,7.58849196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2020-06-04,22067,117.048174587,127,4.0262264374213,NA,1.798024202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3753082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.205020995,NA,NA,NA,NA,8.36538466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.74210485,NA,NA,NA,NA,NA,7.56233168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2020-06-05,22067,107.861722511,127,4.14142259847805,NA,2.316293974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13475176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.764643345,NA,NA,NA,NA,6.776261075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.786439477,NA,NA,NA,NA,NA,7.08333288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2020-06-06,22067,106.707090391,128,3.98680322374961,NA,2.314006889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.986338334,NA,NA,NA,NA,7.303094324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.826017984,NA,NA,NA,NA,NA,7.27763286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2020-06-07,22067,91.013387624,128,3.84695825222707,NA,1.809251904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.239130545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76377188,NA,NA,NA,NA,NA,64.378197864,NA,NA,NA,NA,4.5576408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.766749728,NA,NA,NA,NA,NA,4.498644903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2020-06-08,22067,99.44664593,129,3.87015313818,NA,1.890214816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.107143113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.638484876,NA,NA,NA,NA,6.002737281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.317725349,NA,NA,NA,NA,NA,6.490340495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2020-06-09,22067,126.227889793,130,4.01146346020073,NA,2.15780439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83585859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.899728258,NA,NA,NA,NA,6.408322536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.510475482,NA,NA,NA,NA,NA,8.415700537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-06-10,22067,146.151282845,130,4.06172418387006,NA,2.33372787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45273696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.78621654,NA,NA,NA,NA,7.94754653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.613783385,NA,NA,NA,NA,NA,12.01727156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-06-11,22067,141.635678384,132,4.06499261965403,NA,2.155904504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.989717452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.439115436,NA,NA,NA,NA,7.973187768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.131853924,NA,NA,NA,NA,NA,10.9458993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2020-06-12,22067,139.103309457,132,4.16947719338669,NA,3.229166675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.96116508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.17847004,NA,NA,NA,NA,8.115181007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.944326795,NA,NA,NA,NA,NA,10.67499986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2020-04-22,22073,72.552582768,538,3.6038036237376,NA,0.462450573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61780114,NA,NA,NA,3.1345926,NA,NA,NA,NA,NA,0.4607046,NA,NA,9.63562305,NA,NA,NA,2.6122448,NA,NA,NA,NA,0.47791455,9.1509488,NA,0.36363635,9.36909893,NA,NA,NA,NA,NA,NA,NA,9.85160358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048710603,NA,23.5697296,NA,NA,NA,NA,NA,0.340807168,NA,0.456716424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-04-23,22073,77.617828115,563,3.76135348962092,NA,0.491690563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62232226,NA,NA,NA,NA,NA,0.445026195,NA,NA,10.89557146,NA,NA,NA,3.39020661,NA,NA,NA,NA,0.38961039,9.9554535,NA,0.41786745,11.72041908,NA,NA,NA,NA,NA,NA,NA,11.60337555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057228915,NA,23.63325649,NA,NA,NA,NA,NA,0.44162896,NA,0.554170692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2020-04-24,22073,92.040761731,582,3.82973682758265,NA,0.441509445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.260472312,NA,NA,NA,3.96606583,NA,1.444672182,NA,NA,NA,0.539007066,NA,NA,13.55354372,NA,NA,NA,3.49861138,NA,NA,NA,NA,0.766296845,11.0464812,NA,0.489833655,13.490274,NA,NA,NA,NA,NA,NA,NA,12.77106372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065315314,NA,26.66977916,NA,NA,NA,NA,NA,0.43348016,NA,0.604355742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2020-04-25,22073,89.169378303,593,3.72335627208663,NA,0.37907376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62499993,NA,1.742485003,NA,NA,NA,0.557377068,NA,NA,11.53719903,NA,NA,NA,4.67706025,NA,NA,NA,NA,0.720524016,11.11524115,NA,0.58678501,12.29430342,NA,NA,NA,NA,NA,NA,NA,12.1801128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068131872,NA,28.64483904,NA,NA,NA,NA,NA,0.344125808,NA,0.697120146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2020-04-26,22073,85.6210411,606,3.59399991357538,NA,0.287042431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51333322,NA,1.8737272,NA,NA,NA,0.330434784,NA,NA,10.669313352,NA,NA,NA,5.54331875,NA,NA,NA,NA,0.750189806,10.69570436,NA,0.501653831,11.68814262,NA,NA,NA,NA,NA,NA,NA,10.527792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12935324,NA,27.98966496,NA,NA,NA,NA,NA,0.255639108,NA,0.865731438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-04-27,22073,112.913059734,629,3.77453317970541,NA,0.570370372,NA,NA,NA,NA,0.558668514,NA,NA,NA,NA,NA,NA,NA,2.48919612,NA,NA,NA,4.31064784,NA,2.248888848,NA,NA,NA,0.46537395,NA,NA,14.91428484,NA,NA,NA,6.8946966,NA,NA,NA,NA,1.029560196,13.59453375,NA,0.465696469,14.79050144,NA,NA,NA,NA,NA,NA,NA,14.72157232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096491225,NA,34.36162435,NA,NA,NA,NA,NA,0.43223444,NA,0.96871846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2020-04-28,22073,99.792252097,635,3.66712226134751,NA,0.472863729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45333346,NA,NA,NA,3.54493078,NA,1.804994046,NA,NA,NA,0.408602152,NA,NA,14.75812666,NA,NA,NA,4.15954888,NA,NA,NA,NA,0.780000018,12.66043575,NA,0.586705217,13.70144512,NA,NA,NA,NA,NA,NA,NA,13.84822213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066860467,NA,29.44528248,NA,NA,NA,NA,NA,0.340505152,NA,0.760396056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2020-04-30,22073,117.839775592,690,3.80326274642468,NA,0.6454389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.824915904,NA,NA,NA,3.79391094,NA,2.537960828,NA,NA,NA,0.895287978,NA,NA,15.31659492,NA,NA,NA,6.44461664,NA,NA,NA,NA,0.679884669,15.98267979,NA,0.544217695,15.686112,NA,NA,NA,NA,NA,NA,NA,14.82908736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046647228,NA,34.98857973,NA,NA,NA,NA,NA,0.42384104,NA,1.19999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2020-05-01,22073,126.895758993,709,3.87886502566492,NA,0.678349312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.532799936,NA,NA,NA,4.9069002,NA,2.179640788,NA,NA,NA,0.716627646,NA,NA,16.69064353,NA,NA,NA,6.76483524,NA,NA,NA,NA,0.998603346,15.68922047,NA,0.520353981,16.87272672,NA,NA,NA,NA,NA,NA,NA,19.70588202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048076924,NA,37.16851236,NA,NA,NA,NA,NA,0.42258652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-05-02,22073,126.694847527,733,3.80662491448787,NA,0.641114944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.605839453,NA,NA,NA,4.2918456,NA,2.215909124,NA,NA,NA,0.802816875,NA,NA,15.8852736,NA,NA,NA,7.66759399,NA,NA,NA,NA,NA,15.0643994,NA,0.796279072,17.253886,NA,NA,NA,NA,NA,NA,NA,19.54868898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126530618,NA,38.0408502,NA,NA,NA,NA,NA,0.371929824,NA,1.381889847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2020-05-03,22073,119.199096157,748,3.64377445246604,NA,0.367393824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.725190874,NA,NA,NA,5.36404501,NA,2.662650483,NA,NA,NA,0.775456938,NA,NA,11.321690496,NA,NA,NA,9.01566003,NA,NA,NA,NA,0.636085658,12.85257618,NA,0.603448272,13.89645756,NA,NA,NA,NA,NA,NA,NA,17.6137723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188940092,NA,39.85628928,NA,NA,NA,NA,NA,0.29484904,NA,1.02459012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2020-05-04,22073,159.839858902,763,3.80947184885796,NA,0.607245568,NA,NA,NA,NA,0.95171643,NA,NA,NA,NA,NA,NA,NA,3.097970005,NA,NA,NA,9.91676205,NA,2.417607162,NA,NA,NA,0.87046632,NA,NA,19.41781888,NA,NA,NA,10.40445824,NA,NA,NA,NA,1.218195261,16.3416954,NA,0.61538464,17.34380001,NA,NA,NA,NA,NA,NA,NA,23.09039312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2247191,NA,50.91441384,NA,NA,NA,NA,NA,0.46238532,NA,1.944827556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-05,22073,149.262255241,771,3.81954321915449,NA,0.4844193,NA,NA,NA,NA,1.192307616,NA,NA,NA,NA,NA,NA,NA,3.25614048,NA,NA,NA,9.2660552,NA,1.899548448,NA,NA,NA,0.90680103,NA,NA,18.24655872,NA,NA,NA,8.11948635,NA,NA,NA,NA,0.941176449,17.27449922,NA,0.644194784,16.60212843,NA,NA,NA,NA,NA,NA,NA,24.55805162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133738608,NA,43.38650123,NA,NA,NA,NA,NA,0.43575416,NA,1.914893596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2020-05-06,22073,158.792699205,782,3.85194066412222,NA,0.789779319,NA,NA,NA,NA,1.241837322,NA,NA,NA,NA,NA,NA,NA,3.165829191,NA,NA,NA,9.65246641,NA,2.52197805,NA,NA,NA,1.38947369,NA,NA,19.48408412,NA,NA,NA,9.43597772,NA,NA,NA,NA,1.230050341,17.50962752,NA,0.614298344,17.73439932,NA,NA,NA,NA,NA,NA,NA,24.43508005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113207548,NA,47.00000094,NA,NA,NA,NA,NA,0.43703704,NA,2.03757228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2020-05-07,22073,162.706266955,789,3.86325404119608,NA,0.690744918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.102941388,NA,NA,NA,9.44078956,1.057208196,2.442036765,NA,NA,NA,0.952141078,NA,NA,19.67441949,NA,NA,NA,9.77591466,NA,NA,NA,NA,1.00911006,18.9989622,NA,0.733944952,17.50521968,NA,NA,NA,NA,NA,NA,NA,25.8073272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18367347,NA,48.17646977,NA,NA,NA,NA,NA,0.393084616,NA,1.762278952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-05-08,22073,163.04652821,795,3.84935878457992,NA,0.737927313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94509166,NA,NA,NA,12.0999996,NA,NA,NA,NA,NA,1.390977495,NA,NA,19.93783518,NA,NA,NA,9.49090878,NA,NA,NA,NA,1.369565182,18.15789556,NA,0.644913616,18.5504878,NA,NA,NA,NA,NA,NA,NA,29.48433892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172069821,NA,45.9661629,NA,NA,NA,NA,NA,0.380453764,NA,1.717900619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-05-09,22073,170.354009175,811,3.88831359262052,NA,0.754142168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.783940252,NA,NA,NA,10.53538464,NA,2.3222748,NA,NA,NA,1.48349055,NA,NA,26.13248592,NA,NA,NA,9.98261495,NA,NA,NA,NA,1.465615965,18.5582576,NA,1.22926824,18.74632705,NA,NA,NA,NA,NA,NA,NA,27.44896896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42477876,NA,48.06609808,NA,NA,NA,NA,NA,0.42036124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2020-05-10,22073,172.605028385,817,3.8108615131353,NA,0.553398066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.661276479,NA,NA,NA,9.87633264,2.60188068,2.74725275,NA,NA,NA,2.06699753,NA,NA,22.68954698,NA,NA,NA,12.8870292,NA,NA,NA,NA,1.11422421,17.3053463,NA,0.9140625,17.18592921,NA,NA,NA,NA,NA,NA,NA,25.15796811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76388892,NA,52.00000104,NA,NA,NA,NA,NA,0.43260692,NA,1.64728685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2020-05-11,22073,210.806762901,817,3.85672386145548,NA,0.782608716,NA,NA,NA,NA,1.28259108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.911504,NA,2.49734315,NA,NA,NA,3.68702305,NA,NA,31.78786344,NA,NA,NA,14.41973432,NA,NA,NA,NA,1.177730235,19.03381056,NA,1.33931941,22.0186326,NA,NA,NA,NA,NA,NA,NA,32.85304944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84033618,NA,61.72337547,NA,NA,NA,NA,NA,0.66605835,NA,2.7857829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2020-05-12,22073,186.193531516,829,3.77608637478406,NA,0.705882384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.577127548,NA,NA,NA,12.07017504,NA,2.37543455,NA,NA,NA,2.28260868,NA,NA,25.74844914,NA,NA,NA,10.86097497,NA,NA,NA,NA,1.203124956,18.3635361,NA,1.286124434,20.88841132,NA,NA,NA,NA,NA,NA,NA,29.78136432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5202312,NA,54.8262544,NA,NA,NA,NA,NA,0.55950265,NA,2.144329824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2020-05-13,22073,215.757521306,830,3.84069286439201,NA,0.716367744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7112971,NA,NA,NA,11.62331856,NA,NA,NA,NA,NA,2.130325875,NA,NA,36.26739033,NA,NA,NA,9.43633551,NA,NA,NA,NA,1.167512675,19.76433498,NA,1.146341434,27.41743472,NA,NA,NA,NA,NA,NA,NA,29.96279785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264462816,NA,70.16240952,NA,NA,NA,NA,NA,0.5496922,NA,2.437499992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
