"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","8001","8031","8035","8057","8061","8069","8123","15001","15007","16001","16011","16019","16023","16033","16053","16065","20071","26115","26147","30003","30011","30025","30031","30033","30069","30071","30075","30077","30091","30101","30109","30111","31009","31049","31075","31111","31157","31185","32007","32013","32015","36029","38001","39095","39123","46007","46063","46103","49003","49009","49011","49033","49035","49043","49045","49049","49057","53047","56001","56005","56007","56009","56013","56021","56025","56037","56039","56041","56043"
"105",2020-05-26,56039,6.58343776,100,3.66046763505446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38132624,NA,NA,NA,0.23921402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9628975,NA,NA,NA,NA,NA,NA
"106",2020-05-27,56039,9.5112279894,100,3.73225564553971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3023740104,NA,NA,NA,0.310782234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.898071745,NA,NA,NA,NA,NA,NA
"107",2020-05-28,56039,8.700388565,100,3.69900349047468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380224987,NA,NA,NA,0.319358823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45049034,NA,NA,NA,NA,NA,0.550314415
"108",2020-05-29,56039,8.074494155,100,3.77193960366638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416398703,NA,NA,NA,0.240917775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.417177677,NA,NA,NA,NA,NA,NA
"109",2020-05-30,56039,12.16038530044,100,3.80474600206367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603849916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56162897844,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.994906406,NA,NA,NA,NA,NA,NA
"110",2020-05-31,56039,9.871226404,100,3.55163664437391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623608361,NA,NA,NA,0.282075045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.665543004,NA,NA,0.299999994,NA,NA,NA
"111",2020-06-01,56039,13.684677585,100,3.62978918795107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595682465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20389664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88509848,NA,NA,NA,NA,NA,NA
"112",2020-06-03,56039,12.793297804,100,3.68977977883828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525773178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.890900936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.37662369,NA,NA,NA,NA,NA,NA
"113",2020-06-04,56039,13.231986492,100,3.72414944217607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570962504,NA,NA,NA,0.40339265,NA,NA,NA,NA,NA,NA,3.249784476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.007846862,NA,NA,NA,NA,NA,NA
"114",2020-06-05,56039,19.2989931776,100,3.78961130626461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67326732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.942179928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9871465346,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.696399395,NA,NA,NA,NA,NA,NA
"115",2020-06-06,56039,13.890476094,100,3.69376704666703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70866144,NA,NA,NA,0.417705201,NA,NA,NA,NA,NA,NA,3.95061728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19444451,NA,NA,NA,NA,NA,0.619047663
"116",2020-06-07,56039,15.062688003,100,3.37848525096675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76719162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.785375328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.510121055,NA,NA,NA,NA,NA,NA
"117",2020-06-09,56039,17.039674439,100,3.73200543409256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82686198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.658645694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.554166765,NA,NA,NA,NA,NA,NA
"118",2020-06-10,56039,19.542912387,101,3.79635500204514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945494984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.270711043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.32670636,NA,NA,NA,NA,NA,NA
"119",2020-06-11,56039,15.086882371,102,3.8008127364238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0345656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.215827575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.836489196,NA,NA,NA,NA,NA,NA
"120",2020-06-12,56039,15.99773485,104,3.98900778604856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156773549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.213525969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.627435332,NA,NA,NA,NA,NA,NA
"121",2020-06-07,56025,25.223202897092,82,3.62301058801369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038436558392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2277227677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81094286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789237664,0.68732392,5.18211552,12.659918805,2.514373476,NA,NA,NA,NA,1.313131326
"122",2020-05-28,56025,23.146718978,75,3.81787663544359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24048096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66115704,0.781609184,7.71155904,10.244424348,2.186733656,NA,NA,NA,NA,1.32075475
"123",2020-05-29,56025,26.188584362,76,3.8657170751301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762430914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784635885,0.77148848,7.10543136,12.920245884,2.332006144,NA,NA,NA,NA,1.512345695
"124",2020-05-03,56025,11.7000069948,48,3.46021318740728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37047756,0.144274125,5.32432428,4.318681585,1.1798801168,NA,NA,NA,NA,0.362369328
"125",2020-05-11,56025,15.0726757622,48,3.71168089490545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608959429,0.178082195,6.38600474,6.048944406,1.5804147362,NA,NA,NA,NA,0.270270256
"126",2020-04-22,56013,2.90681597186,57,3.40601474360171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06098580746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295202956,NA,NA,0.1371605706,0.3966942432,0.063130208,1.978723335,NA,0.240601512
"127",2020-05-03,56013,0.9179912684,131,3.1066400251179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03018868,0.1041968136,NA,NA,NA,NA,0.4790137872,0.1094700276,NA,NA,0.19512196
"128",2020-04-30,56025,12.0195248625,49,3.6969858206657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320930224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560953248,0.1251086,5.9935139,3.705711292,1.1013870705,NA,NA,NA,NA,0.211920528
"129",2020-05-01,56025,10.923936497615,49,3.76309461190312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108625208215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481093392,0.16652789,5.54216894,3.42530916,0.9269199954,NA,NA,NA,NA,0.273291912
"130",2020-05-05,56025,11.0852935054,48,3.739827653363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529826232,0.167420825,5.95737697,3.10483866,1.2422071224,NA,NA,NA,NA,0.083623696
"131",2020-05-09,56025,16.8079213857,48,3.66428174170774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564751713,0.20047169,6.5118911,7.69961952,1.5662867067,NA,NA,NA,NA,0.264900656
"132",2020-05-26,56025,27.480217819,72,3.80056280400386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77868852,0.77807248,7.46325864,15.6802125,1.933831821,NA,NA,NA,NA,0.846153858
"133",2020-04-22,56025,6.9755011342,48,3.66844944535489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2169811352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414278982,0.143911436,3.56140352,1.700673717,0.607425288,NA,NA,NA,NA,0.330827056
"134",2020-04-25,56025,8.7952491344,49,3.59597768577248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423860307,0.134868412,4.5714288,2.687619099,0.8643983084,NA,NA,NA,NA,0.113074208
"135",2020-04-27,56025,7.9819167664,49,3.64920596458192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1090047326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376142345,0.164908916,4.0045302,2.570320224,0.7280248448,NA,NA,NA,NA,0.028985504
"136",2020-05-02,56025,13.7846134142,48,3.64495249548503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1111111094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46371348,0.160361845,6.41069409,5.2194176,1.2161406818,NA,NA,NA,NA,0.203174608
"137",2020-05-12,56025,11.569785818,47,3.64086451474951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74507967,0.184684695,5.41025642,3.912161917,1.15489126,NA,NA,NA,NA,0.162711856
"138",2020-05-13,56025,15.753799689,48,3.73153346491105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0974576263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573597061,0.16762061,6.03440834,6.999037804,1.5863762477,NA,NA,NA,NA,0.295302
"139",2020-05-19,56025,18.392990355,64,3.77789339989471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586253328,0.671834625,6.8427672,8.583011892,1.310546814,NA,NA,NA,NA,0.398576496
"140",2020-05-20,56025,20.0838249398,66,3.79547500346049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273809526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82749561,0.683969504,6.16314192,10.072045945,1.6126582108,NA,NA,NA,NA,0.450704224
"141",2020-05-30,56025,25.379611585,76,3.80181821286798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.050847455,0.766598224,7.14545496,12.462648824,2.389107384,NA,NA,NA,NA,1.564954738
"142",2020-06-01,56025,22.0083563106,79,3.80414548803408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1017699216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528725305,0.659660464,6.50539968,12.15080754,2.0619934,NA,NA,NA,NA,NA
"143",2020-06-02,56025,19.8968164901,79,3.80610265551286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2062780369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686448221,0.728376336,7.166844,9.408573569,1.7002963272,NA,NA,NA,NA,NA
"144",2020-06-06,56025,27.861409379,82,3.71942835703149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830601088,0.599605504,6.85344816,15.66584992,2.797618976,NA,NA,NA,NA,1.114285731
"145",2020-06-11,56025,25.453254614,87,3.84615796379323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.131882219,1.17894738,6.92834904,12.734940454,2.485504948,NA,NA,NA,NA,0.993630573
"146",2020-05-07,56041,17.3926164395,8,3.48664416335123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.20670391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7001168037,NA,6.350283733,7.154723244,NA,NA,NA,NA,0.261603384,NA,0.25327511,NA,NA,1.3820448238,NA,1.083865431,NA,NA,NA
"147",2020-04-28,56025,9.1154898622,49,3.68325998094892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439140817,0.117539024,4.90149891,2.61015324,0.8218057592,NA,NA,NA,NA,0.225352112
"148",2020-05-05,56013,3.27827998822,140,3.49837745242833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06570233919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49526755903,NA,NA,NA,NA,NA,NA,NA,0.031674211,NA,NA,0.162027054,0.4096527552,0.0698275818,1.876881104,NA,0.167247384
"149",2020-05-13,56013,0.77914498707,202,3.45890925268448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07363636857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449713785,NA,NA,NA,0.553154688,NA,NA,NA,0.107382552
"150",2020-06-08,56025,22.8504048536,87,3.79765515854586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5939240904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.88983055,0.824742256,7.05882384,10.908180063,1.8413617512,NA,NA,NA,NA,0.733542303
"151",2020-04-22,56041,10.0661616025,7,3.4028499965519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481532181,NA,2.5282869903,4.696135037,NA,NA,NA,NA,0.181395348,NA,0.2509225,NA,NA,1.0580955942,NA,0.869793952,NA,NA,NA
"152",2020-05-02,56041,17.9066242419,8,3.50460075496209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213998386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861894222,NA,5.8723832579,8.07453375,NA,NA,NA,NA,0.25350648,NA,0.234375,NA,NA,1.538790264,NA,0.857142882,NA,NA,NA
"153",2020-05-09,56041,18.1992437838,9,3.55631289088587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230136984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0912235425,NA,6.9718406343,6.475771225,NA,NA,NA,NA,0.255489024,NA,0.22798741,NA,NA,1.778664476,NA,1.168130488,NA,NA,NA
"154",2020-05-10,56041,16.6014197064,9,3.49160530697162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515413076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6232313414,NA,5.216172373,6.319244855,NA,NA,NA,NA,0.309623424,NA,0.254885295,NA,NA,2.221708164,NA,1.141141178,NA,NA,NA
"155",2020-05-17,56041,21.262128006,10,3.3652443252441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8660577846,NA,6.7602292428,9.299480324,NA,NA,NA,NA,0.36534654,NA,0.737421384,NA,NA,1.7466470316,NA,1.486945699,NA,NA,NA
"156",2020-05-20,56041,24.2446973487,11,3.51294255016927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33421952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735929088,NA,8.6497102999,10.432099106,NA,NA,NA,NA,0.29866116,NA,0.671755728,NA,NA,1.5838608968,NA,1.53846155,NA,NA,NA
"157",2020-05-24,56041,28.2683754774,12,3.41586132533256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63025209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9169595592,NA,10.6879831072,10.02061854,NA,NA,NA,NA,0.682329901,NA,1.03758288,NA,NA,2.7529411,NA,1.5397083,NA,NA,NA
"158",2020-05-25,56041,27.658462426,12,3.50209573447544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.014726336,NA,9.14282264,12.08955213,NA,NA,NA,NA,0.6231454,NA,0.857378416,NA,NA,2.099030679,NA,1.831806825,NA,NA,NA
